"405 charlton esplanade"	"esplanade 405"
"haci halil mahallesi eczaci sokak no 8"	"beylerbeyi mah. abdullah aga hamami sok."
"7226 8th ave"	"55 400 kamehameha highway"
"725 manawai street"	"55 400 kamehameha highway"
"carrer del convent de sant francesc"	"carrer del convent de sant francesc"
"calle mafasca 18"	"calle bentejui 8"
"jalan kayu aya gg. putu 4b"	"jalan hankam raya jogjogan cisarua km 82 cisarua"
"jalan pantai sindhu"	"jalan hankam raya jogjogan cisarua km 82 cisarua"
"#4 road 2 dona vicenta"	"0000 circumferential rd"
"barangay urbiztondo"	"0000 circumferential rd"
"0000 circumferential rd"	"0000 circumferential rd"
"25/27 first avenue"	"29 first avenue"
"29 first avenue"	"29 first avenue"
"25/27 first avenue"	"15 21 smith st"
"21 cumming parade"	"15 21 smith st"
"callejon sin nombre"	"callejon sin nombre"
"104888 hwy 7"	"104888 hwy 7"
"ulitsa georgi s. rakovski 121"	"ulitsa stefan karadzha 12"
"40 pop bogomil str."	"ulitsa stefan karadzha 12"
"langong"	"dc complex. opposite zangtopelri park"
"2 2 31 hon machi"	"1466 1 hirotahirota"
"2 2 31 hon machi"	"1 6 21 otesuji"
"1 6 21 otesuji"	"1 6 21 otesuji"
"168 motokitakojicho kamigyo ku"	"216 2 kanki cho"
"216 2 kanki cho"	"216 2 kanki cho"
"garbary 95"	"ul. garbary 100"
"munchener strae 46"	"grun 9"
"hauptstrae 18"	"grun 9"
"munchener strae 46"	"muenchener str 46"
"50/11 plai laem soi 8 bo phut"	"53/5 moo.3 t. tha ma kham"
"53/5 moo.3 t. tha ma kham"	"53/5 moo.3 t. tha ma kham"
"575 melrose mountain road"	"575 melrose mountain road"
"maharashtra state highway 186"	"34 first floor kavi raman path"
"34 first floor kavi raman path"	"34 first floor kavi raman path"
"strada vicinale canta 65"	"strada vicinale canta 65"
"boulevard 14 janvier 2011"	"hammam sousse route de la plage"
"hammam sousse route de la plage"	"hammam sousse route de la plage"
"8 bis avenue 9 avril"	"hammam sousse route de la plage"
"zone touristique sidi mehrez djerba"	"hammam sousse route de la plage"
"boulevard 14 janvier 2011"	"boulevard 14 janvier 14 14"
"zone touristique sidi mahrez djerba"	"boulevard 14 janvier 14 14"
"put za zavrelje 6"	"stranici 9"
"via fratelli de notaris 1"	"3a strada privata marangi"
"contrada pozzello alimini sple 342 km"	"3a strada privata marangi"
"via fratelli de notaris 1"	"via paolo carcano 19"
"via fratelli de notaris 1"	"via sabba lughente"
"via sabba lughente"	"via sabba lughente"
"splaiul unirii"	"splaiul unirii"
"b dul mircea voda 28 sector 3"	"splaiul unirii"
"lindenweg 3"	"lindenweg 3"
"potsdamer strae 90"	"lindenweg 3"
"neuburger str. 79"	"lindenweg 3"
"m/a 87 housing board balia panda"	"nh 22 opposite h.p. government press"
"nh 22 opposite h.p. government press"	"nh 22 opposite h.p. government press"
"house nos. 7 & 8 postawado"	"nh 22 opposite h.p. government press"
"chhota shimla to kusumpti rd"	"nh 22 opposite h.p. government press"
"m/a 87 housing board balia panda"	"sahoo super bazar grand rd balagandi"
"sargakhet bhatelia mukteshwar rd"	"sahoo super bazar grand rd balagandi"
"sahoo super bazar grand rd balagandi"	"sahoo super bazar grand rd balagandi"
"rua da praia aracatiba ilha grande"	"rua da praia aracatiba ilha grande"
"westfeld hoher knochen 1"	"hoher knochen 1"
"gemeindestrae 92"	"hoher knochen 1"
"2601 s main street"	"2601 s main street"
"3560 ne loop 286"	"2601 s main street"
"dynekilsvagen 36 lgh 4"	"kebalvagen 237"
"allsarp 4"	"kebalvagen 237"
"claudio guillen cahen 11"	"claudio guillen cahen 11"
"finnsetveien 141"	"finnsetveien 141"
"parkstrasse 8"	"engelitz 46"
"engelitz 46"	"engelitz 46"
"parkstrasse 8"	"parkstrae 14 16"
"parkstrae 14 16"	"parkstrae 14 16"
"potsdamer strasse 182"	"parkstrae 14 16"
"truhlarska 1102/17"	"truhlarska 1102/17"
"no. 2 jalan plaza 2 taman maharani"	"no 2 jalan plaza 2 taman maharani promanede jalan"
"patnem beach"	"59/20 patnem palolem beach road"
"palolem beach road hosue no 259/1"	"59/20 patnem palolem beach road"
"59/20 patnem palolem beach road"	"59/20 patnem palolem beach road"
"5 tilba street"	"44 princes highway"
"44 princes highway"	"44 princes highway"
"5 tilba street"	"5 tilba street 5"
"via valtenesi 34"	"via valtenesi 5"
"5000 north ocean blvd"	"3701 south ocean boulevard"
"3610 s. ocean blvd."	"3701 south ocean boulevard"
"5000 north ocean blvd"	"5000 north ocean blvd"
"hamburg 10"	"braunlager str. 1"
"371 rokkaku cho shinmachidori"	"6 3 4 minatomirai nishi ku"
"6 3 4 minatomirai"	"6 3 4 minatomirai nishi ku"
"371 rokkaku cho shinmachidori"	"371 rokkaku cho nakagyo ku"
"loc. santantonio 26"	"loc anastasi"
"piazza matteotti 14"	"loc anastasi"
"highway 1"	"highway 1"
"old trees condo 301 penthouse"	"highway 1"
"calle 28 between 5th and 10th avenue"	"km. 3 carretera palenque ruinas"
"av. lopez portillo 202"	"km. 3 carretera palenque ruinas"
"banjaran 1 karanganyar"	"banjaran 1 karanganyar"
"jl. umpeng sari labuan sait uluwatu"	"banjaran 1 karanganyar"
"sendaran rt.3/rw.4 kembanglimus"	"banjaran 1 karanganyar"
"zum hohen eimberg 12"	"ahornweg 17"
"winkelriedstrasse 63"	"schwamendingenstrasse 15"
"schwamendingenstrasse 15"	"schwamendingenstrasse 15"
"5600 bonita beach rd sw"	"7401 north scottsdale road"
"4804 cayview avenue"	"7401 north scottsdale road"
"10801 n 89th pl"	"7401 north scottsdale road"
"lot al mostaqbal route essmara laayoune"	"lot al mostaqbal route essmara laayoune"
"1 tulemar gardens"	"1 tulemar gardens"
"contrada bottafio"	"via g.v. catullo 10"
"bernsteinring nr. 36"	"lindenstrae 1"
"bernsteinring nr. 36"	"welziner strae 2"
"klutzer str. 30 a"	"welziner strae 2"
"ausbau nr. 9"	"welziner strae 2"
"via fernandel 6"	"calle celsi 2712/d"
"calle crosera 3959"	"calle celsi 2712/d"
"via fernandel 6"	"via mazzini 40"
"via fernandel 6"	"via dei tornielli 9"
"1 25 1 yunohama"	"814 zao onsen"
"814 zao onsen"	"814 zao onsen"
"no.139 dhama zedi road bahan township."	"1002 pyay road sawbwargyigone"
"1002 pyay road sawbwargyigone"	"1002 pyay road sawbwargyigone"
"200 southwind drive"	"6600 dudley drive"
"200 southwind drive"	"1501 south ocean boulevard"
"via de ciancaleoni 16"	"via del boschetto 118"
"via del boschetto 118"	"via del boschetto 118"
"deichstrae 21"	"simon von utrecht str. 91"
"simon von utrecht strasse 63"	"simon von utrecht str. 91"
"av. antonio dominguez18"	"avd antonio dominguez 20"
"avenida de antonio dominguez 20"	"avd antonio dominguez 20"
"monfiorenzo 31a"	"monfiorenzo 31a"
"via dei gelsi 44"	"via dei gelsi 44"
"13 2 singil ro 37 gil yeongdeungpo gu"	"13 2 singil ro 37 gil yeongdeungpo gu"
"asboth utca 15."	"asboth utca 15."
"szervita ter 4."	"asboth utca 15."
"merleg utca 9."	"asboth utca 15."
"san lorenzo"	"san lorenzo"
"carrer san miquel 28"	"san lorenzo"
"75 5681 kuakini hwy #105"	"3741 lower honoapiilani road"
"village bated haripur road barotiwala"	"b block sushant lok"
"54/1 54/2 near sulivan court"	"talpona beach"
"54/1 54/2 near sulivan court"	"134/22 23 elk hill rd"
"134/22 23 elk hill rd"	"134/22 23 elk hill rd"
"gottingerstrae 31"	"wilhelmstrae 14"
"wilhelmstrae 14"	"wilhelmstrae 14"
"viale degli oleandri"	"via sebastiano veniero 27"
"via rogoredo 27p"	"via sebastiano veniero 27"
"via sebastiano veniero 27"	"via sebastiano veniero 27"
"via san sebastiano 4"	"via sebastiano veniero 27"
"ardmair"	"croft house"
"lot a2 & a3 jalan simunul semporna"	"lot a2 & a3 jalan simunul semporna"
"1 rue jean sohier"	"2 avenue jean jaures"
"1402 route des vergers"	"2 avenue jean jaures"
"next to shanta durga temple"	"next to shanta durga temple"
"avenida 20 y calle 34 norte"	"calle 34 entre 40 y 40 bis las gaviotas sn"
"av. ignacio zaragoza esq. obregon"	"calle 34 entre 40 y 40 bis las gaviotas sn"
"calle 38"	"calle 34 entre 40 y 40 bis las gaviotas sn"
"via don minzoni 90"	"via don minzoni 90"
"queens highway"	"queens highway"
"malindi"	"malindi"
"298 riccarton road upper riccarton"	"94 sherborne street"
"94 sherborne street"	"94 sherborne street"
"tritonos xirovrisi"	"panormo"
"naoussa"	"panormo"
"panormo"	"panormo"
"hanioti"	"main road"
"herakleous street kato daratso"	"main road"
"contrada sarmuci"	"via mazzini 32"
"contrada sarmuci"	"localita fonni"
"via poggio alla baghera 36"	"localita fonni"
"henryka siemiradzkiego 25/15"	"pilsudskiego 33"
"henryka siemiradzkiego 25/15"	"sukiennicza 8"
"pl. szczepanski 6/8"	"sukiennicza 8"
"via del castello"	"via del castello"
"via bandiera 11"	"via del castello"
"viale guglielmo i 13"	"via litoranea loc. ciardo"
"11 via don lenotti"	"via litoranea loc. ciardo"
"becici 177"	"becici 177"
"592 queen elizabeth dr"	"242 bridge st"
"2467 bur oak ave"	"242 bridge st"
"1414 beach cottages"	"5995 beachcomber lane us"
"via pietro nenni 2"	"piazzetta s. giovanni dei fiorentini 9"
"zlatni potok 28"	"neimenovana cesta"
"mala ulica 8"	"neimenovana cesta"
"22 yangjipyeon ro sangnok gu"	"55 bangjuk gil anmyeon eup taean gun"
"55 bangjuk gil anmyeon eup taean gun"	"55 bangjuk gil anmyeon eup taean gun"
"laganas"	"laganas"
"61a nguyen thien thuat"	"61a nguyen thien thuat"
"2 pines street"	"3 mendele mocher sfarim st"
"3 mendele mocher sfarim st"	"3 mendele mocher sfarim st"
"carr a gral cepeda no 8731"	"carr a gral cepeda no 8731"
"via croce 7"	"loc. molinello"
"pwani mchangani"	"pwani mchangani"
"via francesco tota 26"	"via francesco tota 26"
"komp. jodoh square blok e no.53 56"	"komp. jodoh square blok e no.53 56"
"jln.alam utama alam sutera town center"	"komp. jodoh square blok e no.53 56"
"2618 jalan kuala krai"	"jln kuala krai mukim pdg enggang"
"lot 2891 2892 jln kuala krai"	"jln kuala krai mukim pdg enggang"
"jalan kuala terengganu"	"jln kuala krai mukim pdg enggang"
"abrahama 71 5"	"abrahama 71 5"
"sambora 37"	"abrahama 71 5"
"imelda roces ave & rizal st."	"imelda roces ave & rizal st."
"carretera n 120 km. 335"	"carretera n 120 km. 335"
"jl. jend. sudirman kav. 85 87"	"perumahan politeknik indah kairagi dua"
"perumahan politeknik indah kairagi dua"	"perumahan politeknik indah kairagi dua"
"jl. jend. sudirman kav. 85 87"	"jl. lingkar timur bsd no 9"
"via juanne secche"	"via juanne secche"
"localita ea bianca sp 59"	"loc ea bianca"
"via vespasiano 17a"	"vico cosenza 9"
"loc. forno"	"loc. forno"
"calle del cuartel cra 5 36 118"	"calle del cuartel cra 5 36 118"
"bjerghuse 149"	"grmvej 13"
"grmvej 49"	"grmvej 13"
"bjerghuse 149"	"fjand strand 34"
"1117 e saint louis st"	"1117 e saint louis st"
"calle pedro clisante s/n"	"calle pedro clisante s/n"
"68 le duan"	"an vinh ly son"
"an vinh"	"an vinh ly son"
"20c link drive"	"52 northcote road northcote 52"
"4 rue cimetiere"	"4 rue cimetiere"
"ripa di porta ticinese 13"	"via flavio gioia 13"
"via melchiorre gioia 71"	"via flavio gioia 13"
"ripa di porta ticinese 13"	"ripa di porta ticinese 103"
"via a. m. ampere 103"	"ripa di porta ticinese 103"
"emin sinan hamami sk no 5"	"piyer loti cd. 24"
"thar lay village"	"corner of chaung thar main road"
"chaung tha village"	"corner of chaung thar main road"
"thar lay village"	"no. 40 sint oh tan street latha tsp"
"no.29 19th street"	"no. 40 sint oh tan street latha tsp"
"no. 636/638 strand road"	"no. 40 sint oh tan street latha tsp"
"via orologio 56"	"contrada scopello"
"granzing 42"	"dorfplatz 14 4"
"dorfplatz 14"	"dorfplatz 14 4"
"viacheslava chornovola st 1 d"	"viacheslav chornovil 1d"
"kemps bay"	"kemps bay"
"no 25 jalan pantai"	"no. 156 jalan mawar 2 taman pekan baru"
"no. 156 jalan mawar 2 taman pekan baru"	"no. 156 jalan mawar 2 taman pekan baru"
"jl. guru patimpus no.53"	"jl. raya bandara juanda no.215"
"kawasan wisata pantai parai tenggiri"	"jl. raya bandara juanda no.215"
"193 milton street"	"193 milton st the wood 193"
"via genova 488"	"via duomo 228"
"via annibal caro"	"via duomo 228"
"viale regina margherita 44"	"viale marinella"
"via delle margherite 21"	"viale marinella"
"viale regina margherita 44"	"contrada la chiusa sn"
"kilincarslan mahallesi hesapci sok."	"kilincarslan mahallesi hesapci sok."
"cortile di giorgio 8"	"piazza santa marina 5"
"piazza santa marina 5"	"piazza santa marina 5"
"cortile di giorgio 8"	"via per canicattini sp14 km.96"
"viska 5"	"viska 5"
"calea manastur"	"calea manastur"
"beach road"	"lower blackwood"
"lower blackwood"	"lower blackwood"
"no. 1 off jalan nounton lorong inanam"	"no. 26a jalan laksamana 3"
"no. 1 off jalan nounton lorong inanam"	"kinabalu national park mt. kinabalu"
"kinabalu national park mt. kinabalu"	"kinabalu national park mt. kinabalu"
"no. 1 off jalan nounton lorong inanam"	"no 1 jalan taipan 28 inanam sabah"
"76 78 nguyen thi minh khai st"	"59 61 nguyen thai binh street"
"47 49 le thi rieng"	"59 61 nguyen thai binh street"
"59 61 nguyen thai binh street"	"59 61 nguyen thai binh street"
"6/15 cach mang thang tam ben thanh ward"	"59 61 nguyen thai binh street"
"76 78 nguyen thi minh khai st"	"39 dao duy tu street cam pho ward"
"gocek mah. no 8 gocek"	"tacettinveli mah. setenonu cad. no55"
"no. 441 phum krous"	"no. 441 phum krous"
"10/7 10 nimmanhaemin 17"	"10/7 10 nimmanhaemin 17"
"mehrower dorfstrae 11"	"mehrower dorfstrae 11"
"baleia azul estate"	"baleia azul estate"
"mar azul estate house 15"	"baleia azul estate"
"ponta do ouro"	"baleia azul estate"
"tarco"	"tarco"
"160 yeoksam ro"	"160 yeoksam ro"
"ctra. suria a castelladral km 52"	"carrer dels banys 23"
"carrer de barcelona 12"	"carrer dels banys 23"
"calle botiguers 49"	"c/ botiguers 1"
"c/ botiguers 1"	"c/ botiguers 1"
"zagrebacka avenija 100"	"zagrebacka avenija 100a"
"duinschooten 12 b 115"	"noordweg 56"
"noordweg 56"	"noordweg 56"
"1 1 fushimi machi"	"1 1 fushimi machi"
"1 9 8 kitahama"	"1 1 fushimi machi"
"169/16 soi sansabai rat u thit"	"169/16 soi sansabia rat u thit 200 road 169/16"
"klong nin nui bay"	"klong nin nui bay"
"5 campbell st"	"141 the strand"
"1 10 3 higashi shinsaibashi chuo ku"	"2 8 12 nishishinsaibashi chuoku"
"3 19 21 nishiki naka"	"2 8 12 nishishinsaibashi chuoku"
"59 18 higashi kujo minami ishidacho"	"59 18 higashi kujo minami ishidacho"
"jalan pantai balangan no.100 x3"	"jalan pantai balangan no.100 x3"
"no 105 auba street"	"naug gad village"
"1022 hunter ave"	"225 20th ave n side b"
"1226 se 20th st"	"225 20th ave n side b"
"225 20th ave n a and b"	"225 20th ave n side b"
"660 wainee st"	"225 20th ave n side b"
"410 camino don miguel"	"225 20th ave n side b"
"2001 s ocean blvd unit #712"	"225 20th ave n side b"
"138 stone quarry rd"	"225 20th ave n side b"
"1022 hunter ave"	"5401 n north ocean blvd. b"
"5401 n north ocean blvd. a"	"5401 n north ocean blvd. b"
"1022 hunter ave"	"7260 7280 river rd"
"1000 river parkway"	"7260 7280 river rd"
"55 peninsular drive"	"55 peninsular drive"
"douar ouirezen commune aghouatim"	"sidi benslimane kaa sour"
"douar ouirezen commune aghouatim"	"r104 mirleft centre"
"r104 mirleft centre"	"r104 mirleft centre"
"541 oceana dr"	"1 dreamchaser lane"
"49 rollins drive"	"1 dreamchaser lane"
"1 dreamchaser lane"	"1 dreamchaser lane"
"1612 chalcedony street"	"1 dreamchaser lane"
"541 oceana dr"	"465 ocean course avenue"
"465 ocean course avenue"	"465 ocean course avenue"
"221 falls drive"	"465 ocean course avenue"
"8977 stinger drive"	"465 ocean course avenue"
"541 oceana dr"	"1731 ridgecrest dr."
"541 oceana dr"	"alpine drive 1516"
"2105 memory way"	"alpine drive 1516"
"103 bacons lane"	"103 bacons lane"
"pv104 precinct dillenia nexus"	"off jalan sepangar bay locked bag 100"
"no. 2 jalan perimbun 27/11"	"off jalan sepangar bay locked bag 100"
"14 prodromou"	"71 amathus avenue"
"415 8"	"431 3 kamibentencho higashiyama ku"
"komplek bumi indah blok iv no 42 45"	"komplek bumi indah blok iv no 42 45"
"152 nishiyaoyacho shimogyo ku"	"2 2 36 yuigahama"
"187 9 kadowaki cho higashiyama ku"	"4 172 7 kiyomizu higashiyama ku"
"4 172 7 kiyomizu higashiyama ku"	"4 172 7 kiyomizu higashiyama ku"
"187 9 kadowaki cho higashiyama ku"	"gojokarasuma cho 393 karasuma dori"
"61 rue porte chartraine"	"3 place de la republique 3"
"101/20 moo1 thongsala"	"101/20 moo1 thongsala"
"5/34 hadpatong"	"5/34 hadpatong"
"3 algar road"	"3 algar road"
"via giovanni giolitti 305"	"via giovanni giolitti 305"
"192/10 moo 9 pattaya klang road"	"192/10 moo 9 pattaya klang road"
"albertinkatu 10 a 6"	"albertinkatu 10 a 6"
"2302 scioto trail /2852"	"2302 scioto trail /2852"
"lovranska draga 34"	"novi put 10"
"hoteli solaris 86"	"novi put 10"
"false sittee point"	"#1 maya beach"
"mermaid street"	"#1 maya beach"
"baloy long beach barrio barretto"	"a.santos corner johnnys street balibago"
"r. joaquim mendes 237"	"r. e 2 56"
"rua das dunas s/n"	"r. e 2 56"
"1207 rua doutor augusto lopes stiep"	"r. e 2 56"
"r. joaquim mendes 237"	"av. praiana 1192"
"av. praiana 1192"	"av. praiana 1192"
"no.29 19th street"	"no. 9 anawrahta rd"
"corner of sabae street no. 5 st."	"no. 9 anawrahta rd"
"201 songdohaebyeon ro seo gu"	"uichang gu"
"uichang gu"	"uichang gu"
"nussallee 18"	"florianiweg 453/21"
"26 17 hon cho"	"5 1 13 haneda"
"2 6 5 haneda international airport"	"5 1 13 haneda"
"26 17 hon cho"	"85 9 onuma cho"
"1 6 1 akanko onsen akan cho"	"85 9 onuma cho"
"158 13onuma cho"	"85 9 onuma cho"
"85 9 onuma cho"	"85 9 onuma cho"
"26 17 hon cho"	"honcho 8 15"
"strada provinciale monte volterrano 8"	"s.p monte volterrano"
"200 1 noboribetsu onsen cho"	"azumacho 8 4"
"872 7 ohama kunigami gun"	"azumacho 8 4"
"105 8 namiyanagi"	"azumacho 8 4"
"200 1 noboribetsu onsen cho"	"203 1 noboribetsuonsencho noboribetsu"
"203 3 noboribetsu onsen cho"	"203 1 noboribetsuonsencho noboribetsu"
"cerrahpasa cad. no 22 aksaray"	"cerrahpasa cad. no 22 aksaray"
"rodovia rio santos km 4535"	"rodovia rio santos km 4535"
"avenida beira mar 4500"	"rodovia rio santos km 4535"
"rua paula freitas 32 709"	"rodovia rio santos km 4535"
"miladina pecinara"	"miladina pecinara"
"4 1 3 kumoidori chuo ku"	"4 1 3 kumoidori chuo ku 651 0096 4 1 3"
"fruit valley serviced apartment"	"fruit valley serviced apartment"
"via generale arimondi 11"	"piazza garibaldi 10"
"diani beach road"	"diani beach road"
"via bocca trabaria ovest 96"	"via colleverde 10"
"cami del reco 6"	"calle hipolito lazaro 22"
"c/ hipolito lazaro n22"	"calle hipolito lazaro 22"
"cami del reco 6"	"passeig mediterrani 137"
"passeig mediterrani 137"	"passeig mediterrani 137"
"1457 route des plousieres"	"14 rue ruest"
"2 rue maubec"	"14 rue ruest"
"1457 route des plousieres"	"3 rue du frenz"
"via bellini 14/b"	"via inselciata 1"
"via inselciata 1"	"via inselciata 1"
"3823 germaine ave"	"3664 s taylor dr"
"del cartero centro"	"del cartero centro"
"525 vicente guerrero"	"del cartero centro"
"jl. sultan botutihe no. 37"	"jl hi nani wartabone no 25.kota timur"
"villa kota bunga"	"jl hi nani wartabone no 25.kota timur"
"46 48 charoenprathet road changklan"	"83 moo 5 choeng mon beach bo phut"
"plot no 351 352 sector 4 opp water"	"near ramachandi temple"
"eira da pedra"	"travessa da eira da pedra"
"simmelsbach 7"	"simmelsbach 7"
"a 762sector 19"	"house of yesudas"
"hdfc building savli road mukut nagar"	"house of yesudas"
"a 762sector 19"	"plot no. rn 73 b block"
"plot no. rn 73 b block"	"plot no. rn 73 b block"
"al mahjar"	"al mahjar"
"prince faisal bin fahad street"	"al mahjar"
"13 cicha"	"osiedle podgorze 1"
"podgorze 42"	"osiedle podgorze 1"
"13 cicha"	"8 cicha"
"815 alton road"	"3559 college avenue"
"bratiev kashirinykh 34"	"tsvillinga str. 34"
"tsvillinga str. 34"	"tsvillinga str. 34"
"1 yen thai old quarter"	"206 cong quynh"
"23 6th avenue"	"drakensberg gardens road"
"corner of the faiway and victoria roads"	"drakensberg gardens road"
"loc. coldimolino"	"via vigna 29"
"via vittorio bachelet 8 10"	"via vigna 29"
"loc. coldimolino"	"localita coldimolino"
"localita coldimolino"	"localita coldimolino"
"moshi"	"huduma village"
"matemwe"	"huduma village"
"plot 3 kipili village lake tanganyika"	"huduma village"
"km 5 route de marrakech tamassinte"	"429 avenue hassan 2"
"50 biskupije"	"kunfin 29 a"
"velog joze 51"	"kunfin 29 a"
"37 avenue de la liberation"	"rue paul arene 158"
"kastro"	"kastro"
"ulica kipara ivana rendica 6a"	"bana josipa jelacica 39a"
"prilaz perivoju 5"	"bana josipa jelacica 39a"
"nikole bozidarevica 8"	"bana josipa jelacica 39a"
"embarcadero chocohuital s/n"	"embarcadero chocohuital s/n"
"16 18 mountain ash drive"	"8 duke street"
"21 viaduct harbour avenue"	"8 duke street"
"poljicka cesta 28a"	"spinciceva 24"
"poljicka cesta 28a"	"ul. ante starevia 50"
"don frane bulica 87"	"ul. ante starevia 50"
"via monta 14/3"	"via emilio lussu"
"via emilio lussu"	"via emilio lussu"
"via atene"	"via emilio lussu"
"249 n sandy creek dr"	"302 s commerce dr"
"protaras"	"p.o. box 60325 8102"
"poseidon avenue"	"p.o. box 60325 8102"
"93 smith street"	"93 smith street"
"no.67 wufu 4th rd."	"no.55 xinsheng 1st st. cianjin dist"
"no.55 xinsheng 1st st. cianjin dist"	"no.55 xinsheng 1st st. cianjin dist"
"coastal road"	"coastal road ."
"no. 129 jalan parameswara"	"no. 129 jalan parameswara"
"jalan ksb 11a"	"no. 129 jalan parameswara"
"calle barlovento"	"calle barlovento"
"national road no. 6 kaksekam village"	"national road no. 6 kaksekam village"
"143 mary street"	"209 tweed st"
"jalan pantai trikora km 36"	"gili trawangan lombo"
"thamel bhagwati marg 133"	"kathmandu"
"kathmandu"	"kathmandu"
"11a gang daksina batubelig"	"11a gang daksina batubelig"
"16a westgate"	"quarry cottage"
"glebe cottage"	"quarry cottage"
"higher chapel farm halton quay"	"quarry cottage"
"16a westgate"	"16a westgate"
"horemer 16"	"horemer 16"
"niehler strae 104"	"horemer 16"
"neue strae 25"	"horemer 16"
"jalan kunti 108"	"jalan kunti i 108 1 1"
"piazza teatro santa cecilia 12"	"villa dei platani 44"
"188 fernleigh road"	"corner of sturt highway and lake albert road"
"genting highlands"	"jalan permai"
"jalan permai"	"jalan permai"
"genting highlands"	"lebuh ayer keroh"
"no.495e jalan penang"	"lebuh ayer keroh"
"genting highlands"	"bukit tadom"
"bukit tadom"	"bukit tadom"
"43 jungnim 5 ro gwangdo myeon"	"yeonje gu"
"61 1 beonhwa 2 ro"	"yeonje gu"
"yeonje gu"	"yeonje gu"
"nui ngoc road catba town"	"nui ngoc road catba town"
"254 1/4 street cat ba"	"nui ngoc road catba town"
"512 14 tsutsumi cho higashiyama ku"	"32 horacho nishigoihara"
"32 horacho nishigoihara"	"32 horacho nishigoihara"
"512 14 tsutsumi cho higashiyama ku"	"maezato 412 1"
"maezato 412 1"	"maezato 412 1"
"15/64 m.1 sairee beach"	"15/64 m.1 sairee beach"
"g 6 no 30"	"g 6 no 30 jalan thambipillay brickfields"
"11/1 soi poytungko krungsrinai rd."	"soi hat surin 6 42/20"
"phrabarami road 120/2"	"soi hat surin 6 42/20"
"92/16 khoktanod rd."	"soi hat surin 6 42/20"
"soi hat surin 6 42/20"	"soi hat surin 6 42/20"
"meselik koyu guvercinlik"	"side kzlot"
"kizkalesi mah alikiya cad no 23"	"side kzlot"
"via appia nuova n. 639"	"via appia nuova n. 639"
"via appia nuova 934"	"via appia nuova n. 639"
"piazzolo terragni 6"	"via appia nuova n. 639"
"r 102 kuilsriver road"	"r 102 kuilsrivier road"
"avenue of africa no.1100"	"avenue of africa no.1100"
"11 kan street"	"11 kan street"
"calle factor 5"	"calle factor 5"
"carrer vallespir 20"	"calle factor 5"
"no 45 hau can road bai chay"	"bai chay road bai chay ward 45"
"l 71 2 2nd floor kk times sq. phase 1"	"l 71 2 2nd floor kk times sq. phase 1"
"6 sala street"	"6 sala street"
"1 5 13 nakazaki cho kita ku"	"4 4 11 tenma kita ku"
"2 19 36 higashi"	"1 21 12 higashihoncho"
"1 21 12 higashihoncho"	"1 21 12 higashihoncho"
"jl. padma utara"	"jl. legian 191"
"jalan sungai raya dalam no.79"	"jl. legian 191"
"elbingeroder strae 2"	"elbingeroder strae 2"
"sommerstedvej 41"	"sommerstedvej 41"
"vigen 66"	"sommerstedvej 41"
"233 av. francisco i. madero"	"233 av. francisco i. madero"
"no.6 jian hua nan road"	"11 jianhua south road"
"326 rue chateaubriand"	"326 rue chateaubriand"
"via arcivescovo airoldi 2"	"contrada scaro pantanelli"
"via rosario livatino 1734"	"contrada scaro pantanelli"
"via arcivescovo airoldi 2"	"via fosse ardeatine 53"
"13 10 teheran ro 37 gil gangnam gu"	"13 10 teheran ro 37 gil gangnam gu"
"1 14 5 honmachi"	"1 14 5 honmachi"
"169 27 yamada"	"1 14 5 honmachi"
"78 olimpou"	"78 olimpou"
"371 high street"	"35 moama street"
"110 larmer street"	"35 moama street"
"371 high street"	"60 lucan street"
"60 lucan street"	"60 lucan street"
"colebrook court sloane avenue"	"colebrook court sloane avenue"
"1588 moon valley dr"	"1588 moon valley dr"
"1508 moon valley dr"	"1588 moon valley dr"
"rua do navio 47"	"rua das charnecas 100"
"rua ilha do pico 3"	"rua das charnecas 100"
"rua dos girassois"	"rua das charnecas 100"
"rua do navio 47"	"rua do navio 47"
"geo milev 14"	"geo milev 14"
"via delle moire"	"via delle moire"
"14 derb sidi yaala talaa kebira"	"14 derb sidi yaala talaa kebira"
"kralja tomislava 51c"	"od srda 42"
"largo belvedere 26"	"provinciale modica"
"5 janison street"	"350 356 goonoo goonoo road"
"bp 1833 ouaga 01"	"bp 1833 ouaga 01"
"beach boulevard east"	"beach boulevard east"
"hovintie 224"	"hovintie 224"
"aston wanner drive"	"aston wanner drive"
"via rizzo 9"	"via tirso 29"
"via tirso 29"	"via tirso 29"
"rue principale"	"rue principale"
"182 186 high street"	"235 murray street"
"obermatta 12"	"wiler 56"
"wiler 56"	"wiler 56"
"plot 93 bolga soe"	"34 beth fisheries bungalows"
"34 beth fisheries bungalows"	"34 beth fisheries bungalows"
"piazza matteotti 14"	"via fasci siciliani 6"
"marmaris icmeler"	"cankurtaran mah. akbyk cad. no79"
"marmaris icmeler"	"cankurtaran mah. akbyk cad. no79"
"marmaris icmeler"	"inonu caddesi cumhuriyet mahallesi gocek"
"526 el camino real"	"5625 w cypress ave"
"210 e acequia ave"	"5625 w cypress ave"
"viale del passero solitario 51"	"viale del passero solitario 51"
"strada al duomo 7"	"viale del passero solitario 51"
"14 carol avenue"	"14 carol avenue springwood 14"
"56 rue de mondercange"	"56 rue de mondercange"
"56 rue de mondercange"	"56 rue de mondercange"
